,cfr Return Against qlearner,Order
9091,0.0,1
9092,0.0,1
9093,-6.0,1
9094,0.0,1
9095,-1.0,1
9096,0.0,1
9097,-4.0,1
9098,2.0,1
9099,-4.0,1
9100,-7.0,1
9101,-1.0,1
9102,-4.0,1
9103,0.0,1
9104,0.0,1
9105,-6.0,1
9106,-4.0,1
9107,-2.0,1
9108,-6.0,1
9109,-3.0,1
9110,-4.0,1
9111,-3.0,1
9112,-1.0,1
9113,-1.0,1
9114,-2.0,1
9115,-4.0,1
9116,0.0,1
9117,-1.0,1
9118,-4.0,1
9119,-2.0,1
9120,-1.0,1
9121,-4.0,1
9122,-1.0,1
9123,0.0,1
9124,2.0,1
9125,-1.0,1
9126,2.0,1
9127,-2.0,1
9128,-6.0,1
9129,0.0,1
9130,-2.0,1
9131,0.0,1
9132,0.0,1
9133,0.0,1
9134,0.0,1
9135,-3.0,1
9136,-4.0,1
9137,-4.0,1
9138,-1.0,1
9139,2.0,1
9140,-2.0,1
9141,0.0,1
9142,-4.0,1
9143,-4.0,1
9144,0.0,1
9145,2.0,1
9146,-4.0,1
9147,0.0,1
9148,-2.0,1
9149,-4.0,1
9150,-2.0,1
9151,-6.0,1
9152,-2.0,1
9153,-1.0,1
9154,-6.0,1
9155,-2.0,1
9156,-4.0,1
9157,-4.0,1
9158,2.0,1
9159,-4.0,1
9160,-2.0,1
9161,-6.0,1
9162,-4.0,1
9163,0.0,1
9164,-1.0,1
9165,-1.0,1
9166,-4.0,1
9167,-1.0,1
9168,-3.0,1
9169,0.0,1
9170,-2.0,1
9171,0.0,1
9172,-1.0,1
9173,-2.0,1
9174,0.0,1
9175,0.0,1
9176,-2.0,1
9177,0.0,1
9178,0.0,1
9179,2.0,1
9180,-4.0,1
9181,-4.0,1
9182,0.0,1
9183,0.0,1
9184,0.0,1
9185,-6.0,1
9186,2.0,1
9187,-6.0,1
9188,-1.0,1
9189,-4.0,1
9190,0.0,1
9191,-4.0,1
9192,-4.0,1
9193,-4.0,1
9194,-4.0,1
9195,-4.0,1
9196,-1.0,1
9197,0.0,1
9198,-2.0,1
9199,2.0,1
9200,-2.0,1
9201,-2.0,1
9202,-2.0,1
9203,0.0,1
9204,-2.0,1
9205,-4.0,1
9206,-6.0,1
9207,-2.0,1
9208,0.0,1
9209,-6.0,1
9210,0.0,1
9211,0.0,1
9212,-6.0,1
9213,0.0,1
9214,-5.0,1
9215,-6.0,1
9216,0.0,1
9217,-2.0,1
9218,0.0,1
9219,0.0,1
9220,-2.0,1
9221,-2.0,1
9222,-5.0,1
9223,-4.0,1
9224,-1.0,1
9225,-1.0,1
9226,-2.0,1
9227,-1.0,1
9228,-3.0,1
9229,0.0,1
9230,0.0,1
9231,-5.0,1
9232,-1.0,1
9233,0.0,1
9234,2.0,1
9235,-4.0,1
9236,-2.0,1
9237,-3.0,1
9238,-4.0,1
9239,-7.0,1
9240,-3.0,1
9241,-2.0,1
9242,-1.0,1
9243,-4.0,1
9244,-2.0,1
9245,-2.0,1
9246,0.0,1
9247,0.0,1
9248,2.0,1
9249,-4.0,1
9250,-4.0,1
9251,0.0,1
9252,-1.0,1
9253,-2.0,1
9254,0.0,1
9255,-3.0,1
9256,-2.0,1
9257,-1.0,1
9258,0.0,1
9259,-2.0,1
9260,0.0,1
9261,-4.0,1
9262,-6.0,1
9263,-1.0,1
9264,-4.0,1
9265,-4.0,1
9266,-4.0,1
9267,0.0,1
9268,-2.0,1
9269,-1.0,1
9270,-6.0,1
9271,0.0,1
9272,-4.0,1
9273,0.0,1
9274,-1.0,1
9275,-3.0,1
9276,-1.0,1
9277,-3.0,1
9278,-4.0,1
9279,-7.0,1
9280,0.0,1
9281,-2.0,1
9282,-2.0,1
9283,2.0,1
9284,-3.0,1
9285,0.0,1
9286,0.0,1
9287,-4.0,1
9288,-3.0,1
9289,-2.0,1
9290,-2.0,1
9291,0.0,1
9292,0.0,1
9293,-1.0,1
9294,-2.0,1
9295,-4.0,1
9296,-4.0,1
9297,-4.0,1
9298,-3.0,1
9299,-2.0,1
9300,-4.0,1
9301,-1.0,1
9302,-2.0,1
9303,-3.0,1
9304,0.0,1
9305,-1.0,1
9306,2.0,1
9307,-2.0,1
9308,-4.0,1
9309,-6.0,1
9310,-2.0,1
9311,-2.0,1
9312,-1.0,1
9313,-4.0,1
9314,0.0,1
9315,0.0,1
9316,0.0,1
9317,-2.0,1
9318,-1.0,1
9319,-2.0,1
9320,2.0,1
9321,-1.0,1
9322,-1.0,1
9323,-2.0,1
9324,-7.0,1
9325,-2.0,1
9326,-6.0,1
9327,-2.0,1
9328,2.0,1
9329,-2.0,1
9330,-6.0,1
9331,-2.0,1
9332,-2.0,1
9333,0.0,1
9334,-2.0,1
9335,-2.0,1
9336,-2.0,1
9337,-2.0,1
9338,-4.0,1
9339,-2.0,1
9340,-5.0,1
9341,-2.0,1
9342,0.0,1
9343,-4.0,1
9344,0.0,1
9345,-6.0,1
9346,0.0,1
9347,0.0,1
9348,0.0,1
9349,-3.0,1
9350,0.0,1
9351,-2.0,1
9352,-7.0,1
9353,-2.0,1
9354,-2.0,1
9355,2.0,1
9356,2.0,1
9357,-2.0,1
9358,-2.0,1
9359,-1.0,1
9360,-2.0,1
9361,2.0,1
9362,0.0,1
9363,-1.0,1
9364,-2.0,1
9365,-2.0,1
9366,-2.0,1
9367,-6.0,1
9368,-4.0,1
9369,-5.0,1
9370,0.0,1
9371,-1.0,1
9372,-2.0,1
9373,-4.0,1
9374,-2.0,1
9375,-2.0,1
9376,-4.0,1
9377,-4.0,1
9378,-4.0,1
9379,0.0,1
9380,0.0,1
9381,-2.0,1
9382,-1.0,1
9383,-4.0,1
9384,-4.0,1
9385,-4.0,1
9386,0.0,1
9387,-2.0,1
9388,0.0,1
9389,-4.0,1
9390,-1.0,1
9391,0.0,1
9392,-4.0,1
9393,0.0,1
9394,-2.0,1
9395,0.0,1
9396,-6.0,1
9397,0.0,1
9398,-4.0,1
9399,-3.0,1
9400,-3.0,1
9401,-4.0,1
9402,-3.0,1
9403,-4.0,1
9404,-2.0,1
9405,-2.0,1
9406,-7.0,1
9407,-1.0,1
9408,-1.0,1
9409,-2.0,1
9410,-6.0,1
9411,-2.0,1
9412,-2.0,1
9413,-6.0,1
9414,2.0,1
9415,-2.0,1
9416,-2.0,1
9417,-2.0,1
9418,-4.0,1
9419,-3.0,1
9420,-4.0,1
9421,0.0,1
9422,2.0,1
9423,-4.0,1
9424,-5.0,1
9425,-3.0,1
9426,-2.0,1
9427,-2.0,1
9428,-2.0,1
9429,0.0,1
9430,-6.0,1
9431,-1.0,1
9432,-4.0,1
9433,-6.0,1
9434,-2.0,1
9435,-1.0,1
9436,-4.0,1
9437,-4.0,1
9438,-2.0,1
9439,-2.0,1
9440,2.0,1
9441,0.0,1
9442,0.0,1
9443,0.0,1
9444,-1.0,1
9445,0.0,1
9446,0.0,1
9447,-2.0,1
9448,-2.0,1
9449,-2.0,1
9450,-4.0,1
9451,-1.0,1
9452,-7.0,1
9453,-4.0,1
9454,-2.0,1
9455,-2.0,1
9456,2.0,1
9457,-4.0,1
9458,-2.0,1
9459,-3.0,1
9460,-4.0,1
9461,-4.0,1
9462,-4.0,1
9463,0.0,1
9464,-5.0,1
9465,-3.0,1
9466,-2.0,1
9467,0.0,1
9468,-4.0,1
9469,-3.0,1
9470,-1.0,1
9471,0.0,1
9472,0.0,1
9473,-3.0,1
9474,-2.0,1
9475,-6.0,1
9476,-1.0,1
9477,-4.0,1
9478,-3.0,1
9479,-2.0,1
9480,-6.0,1
9481,0.0,1
9482,2.0,1
9483,0.0,1
9484,-4.0,1
9485,0.0,1
9486,-7.0,1
9487,-2.0,1
9488,0.0,1
9489,0.0,1
9490,0.0,1
9491,-4.0,1
9492,-2.0,1
9493,0.0,1
9494,-2.0,1
9495,0.0,1
9496,-2.0,1
9497,-2.0,1
9498,-2.0,1
9499,-2.0,1
9500,-3.0,1
9501,-4.0,1
9502,-2.0,1
9503,-2.0,1
9504,0.0,1
9505,-2.0,1
9506,0.0,1
9507,0.0,1
9508,-4.0,1
9509,-2.0,1
9510,2.0,1
9511,-3.0,1
9512,-1.0,1
9513,0.0,1
9514,-4.0,1
9515,2.0,1
9516,0.0,1
9517,-1.0,1
9518,0.0,1
9519,-2.0,1
9520,-6.0,1
9521,-4.0,1
9522,0.0,1
9523,-1.0,1
9524,-4.0,1
9525,-2.0,1
9526,-4.0,1
9527,-4.0,1
9528,-4.0,1
9529,-6.0,1
9530,-2.0,1
9531,-2.0,1
9532,-1.0,1
9533,-2.0,1
9534,2.0,1
9535,-1.0,1
9536,-3.0,1
9537,-3.0,1
9538,0.0,1
9539,-2.0,1
9540,-2.0,1
9541,0.0,1
9542,2.0,1
9543,-2.0,1
9544,-2.0,1
9545,-2.0,1
9546,-4.0,1
9547,-2.0,1
9548,-4.0,1
9549,-2.0,1
9550,0.0,1
9551,-2.0,1
9552,-4.0,1
9553,-2.0,1
9554,0.0,1
9555,0.0,1
9556,-6.0,1
9557,-4.0,1
9558,-4.0,1
9559,0.0,1
9560,-6.0,1
9561,-2.0,1
9562,-1.0,1
9563,-4.0,1
9564,-3.0,1
9565,-4.0,1
9566,-7.0,1
9567,-4.0,1
9568,-4.0,1
9569,0.0,1
9570,0.0,1
9571,0.0,1
9572,0.0,1
9573,-3.0,1
9574,-1.0,1
9575,0.0,1
9576,-2.0,1
9577,2.0,1
9578,-1.0,1
9579,-1.0,1
9580,-5.0,1
9581,-1.0,1
9582,-2.0,1
9583,-2.0,1
9584,-2.0,1
9585,-6.0,1
9586,-2.0,1
9587,-2.0,1
9588,-2.0,1
9589,-2.0,1
9590,-4.0,1
9591,0.0,1
9592,-3.0,1
9593,-4.0,1
9594,0.0,1
9595,-7.0,1
9596,0.0,1
9597,-7.0,1
9598,-6.0,1
9599,-6.0,1
9600,-2.0,1
9601,0.0,1
9602,-2.0,1
9603,-5.0,1
9604,-2.0,1
9605,-4.0,1
9606,-2.0,1
9607,-4.0,1
9608,-6.0,1
9609,-2.0,1
9610,-2.0,1
9611,-2.0,1
9612,-4.0,1
9613,-3.0,1
9614,-2.0,1
9615,-2.0,1
9616,-7.0,1
9617,-4.0,1
9618,0.0,1
9619,0.0,1
9620,0.0,1
9621,-4.0,1
9622,0.0,1
9623,-2.0,1
9624,-4.0,1
9625,-4.0,1
9626,-2.0,1
9627,-2.0,1
9628,-1.0,1
9629,0.0,1
9630,-2.0,1
9631,-3.0,1
9632,-2.0,1
9633,0.0,1
9634,0.0,1
9635,-4.0,1
9636,-2.0,1
9637,-7.0,1
9638,0.0,1
9639,-4.0,1
9640,-2.0,1
9641,-1.0,1
9642,0.0,1
9643,-2.0,1
9644,-4.0,1
9645,-4.0,1
9646,0.0,1
9647,-2.0,1
9648,-4.0,1
9649,0.0,1
9650,-4.0,1
9651,-4.0,1
9652,-2.0,1
9653,-4.0,1
9654,-2.0,1
9655,-2.0,1
9656,-1.0,1
9657,-2.0,1
9658,0.0,1
9659,-4.0,1
9660,-3.0,1
9661,-2.0,1
9662,-2.0,1
9663,-2.0,1
9664,0.0,1
9665,-1.0,1
9666,-4.0,1
9667,0.0,1
9668,-4.0,1
9669,0.0,1
9670,-2.0,1
9671,0.0,1
9672,-4.0,1
9673,-2.0,1
9674,-1.0,1
9675,-4.0,1
9676,-2.0,1
9677,-4.0,1
9678,0.0,1
9679,-6.0,1
9680,-1.0,1
9681,-4.0,1
9682,-2.0,1
9683,0.0,1
9684,-3.0,1
9685,-1.0,1
9686,-4.0,1
9687,-6.0,1
9688,0.0,1
9689,0.0,1
9690,-2.0,1
9691,-7.0,1
9692,0.0,1
9693,-4.0,1
9694,-2.0,1
9695,-3.0,1
9696,-4.0,1
9697,-4.0,1
9698,-3.0,1
9699,-6.0,1
9700,-2.0,1
9701,-2.0,1
9702,-4.0,1
9703,-4.0,1
9704,-2.0,1
9705,-1.0,1
9706,-4.0,1
9707,-2.0,1
9708,0.0,1
9709,-2.0,1
9710,-4.0,1
9711,-2.0,1
9712,0.0,1
9713,-4.0,1
9714,-2.0,1
9715,-1.0,1
9716,-1.0,1
9717,0.0,1
9718,-5.0,1
9719,-3.0,1
9720,0.0,1
9721,0.0,1
9722,-6.0,1
9723,-4.0,1
9724,-2.0,1
9725,-6.0,1
9726,-2.0,1
9727,0.0,1
9728,-4.0,1
9729,-4.0,1
9730,-4.0,1
9731,-2.0,1
9732,-6.0,1
9733,-2.0,1
9734,2.0,1
9735,-3.0,1
9736,0.0,1
9737,-2.0,1
9738,-1.0,1
9739,-3.0,1
9740,0.0,1
9741,0.0,1
9742,-4.0,1
9743,-2.0,1
9744,0.0,1
9745,-2.0,1
9746,0.0,1
9747,-4.0,1
9748,-6.0,1
9749,-4.0,1
9750,-2.0,1
9751,-5.0,1
9752,-2.0,1
9753,-4.0,1
9754,-3.0,1
9755,-2.0,1
9756,0.0,1
9757,0.0,1
9758,0.0,1
9759,0.0,1
9760,0.0,1
9761,-2.0,1
9762,0.0,1
9763,0.0,1
9764,2.0,1
9765,-4.0,1
9766,-6.0,1
9767,-4.0,1
9768,-6.0,1
9769,0.0,1
9770,-4.0,1
9771,-2.0,1
9772,2.0,1
9773,-1.0,1
9774,-4.0,1
9775,-6.0,1
9776,-1.0,1
9777,-1.0,1
9778,0.0,1
9779,-2.0,1
9780,-5.0,1
9781,-4.0,1
9782,-1.0,1
9783,-6.0,1
9784,-4.0,1
9785,-4.0,1
9786,-1.0,1
9787,-6.0,1
9788,-2.0,1
9789,-2.0,1
9790,-1.0,1
9791,-4.0,1
9792,-4.0,1
9793,0.0,1
9794,-2.0,1
9795,-2.0,1
9796,-2.0,1
9797,0.0,1
9798,-2.0,1
9799,-3.0,1
9800,0.0,1
9801,-2.0,1
9802,-4.0,1
9803,-1.0,1
9804,-6.0,1
9805,-4.0,1
9806,-6.0,1
9807,-4.0,1
9808,-2.0,1
9809,-2.0,1
9810,-2.0,1
9811,-2.0,1
9812,-4.0,1
9813,-2.0,1
9814,-2.0,1
9815,-1.0,1
9816,-2.0,1
9817,-4.0,1
9818,-4.0,1
9819,-4.0,1
9820,0.0,1
9821,-4.0,1
9822,0.0,1
9823,-2.0,1
9824,-6.0,1
9825,0.0,1
9826,-4.0,1
9827,-2.0,1
9828,-2.0,1
9829,-6.0,1
9830,0.0,1
9831,0.0,1
9832,0.0,1
9833,0.0,1
9834,0.0,1
9835,-2.0,1
9836,-3.0,1
9837,-1.0,1
9838,-5.0,1
9839,-2.0,1
9840,-6.0,1
9841,-1.0,1
9842,-3.0,1
9843,-3.0,1
9844,0.0,1
9845,-2.0,1
9846,-2.0,1
9847,-4.0,1
9848,0.0,1
9849,0.0,1
9850,-3.0,1
9851,0.0,1
9852,0.0,1
9853,0.0,1
9854,0.0,1
9855,-7.0,1
9856,-2.0,1
9857,-2.0,1
9858,0.0,1
9859,0.0,1
9860,-2.0,1
9861,-4.0,1
9862,-4.0,1
9863,-1.0,1
9864,-4.0,1
9865,-3.0,1
9866,0.0,1
9867,-7.0,1
9868,-1.0,1
9869,-4.0,1
9870,0.0,1
9871,0.0,1
9872,0.0,1
9873,0.0,1
9874,-1.0,1
9875,-4.0,1
9876,0.0,1
9877,-4.0,1
9878,-4.0,1
9879,-4.0,1
9880,-1.0,1
9881,0.0,1
9882,-2.0,1
9883,-2.0,1
9884,-2.0,1
9885,-2.0,1
9886,-2.0,1
9887,-2.0,1
9888,0.0,1
9889,-2.0,1
9890,0.0,1
9891,-7.0,1
9892,-6.0,1
9893,-6.0,1
9894,-7.0,1
9895,-2.0,1
9896,0.0,1
9897,-2.0,1
9898,-4.0,1
9899,-4.0,1
9900,-4.0,1
9901,0.0,1
9902,-2.0,1
9903,0.0,1
9904,0.0,1
9905,-2.0,1
9906,-4.0,1
9907,-2.0,1
9908,-2.0,1
9909,-2.0,1
9910,0.0,1
9911,-5.0,1
9912,-2.0,1
9913,-1.0,1
9914,0.0,1
9915,0.0,1
9916,-2.0,1
9917,-2.0,1
9918,-1.0,1
9919,-1.0,1
9920,-4.0,1
9921,-2.0,1
9922,-1.0,1
9923,-3.0,1
9924,-5.0,1
9925,-3.0,1
9926,-4.0,1
9927,0.0,1
9928,-4.0,1
9929,0.0,1
9930,-1.0,1
9931,-5.0,1
9932,-2.0,1
9933,-2.0,1
9934,2.0,1
9935,-2.0,1
9936,0.0,1
9937,-6.0,1
9938,0.0,1
9939,-2.0,1
9940,-4.0,1
9941,-2.0,1
9942,-4.0,1
9943,-2.0,1
9944,-6.0,1
9945,-4.0,1
9946,-2.0,1
9947,-6.0,1
9948,0.0,1
9949,-4.0,1
9950,0.0,1
9951,-4.0,1
9952,-1.0,1
9953,0.0,1
9954,-4.0,1
9955,-2.0,1
9956,-4.0,1
9957,-1.0,1
9958,0.0,1
9959,-4.0,1
9960,-2.0,1
9961,-1.0,1
9962,0.0,1
9963,-1.0,1
9964,-4.0,1
9965,-1.0,1
9966,0.0,1
9967,-2.0,1
9968,-2.0,1
9969,-1.0,1
9970,-2.0,1
9971,-2.0,1
9972,-6.0,1
9973,-3.0,1
9974,-4.0,1
9975,-4.0,1
9976,0.0,1
9977,-4.0,1
9978,-1.0,1
9979,-2.0,1
9980,-7.0,1
9981,-4.0,1
9982,2.0,1
9983,-4.0,1
9984,0.0,1
9985,-3.0,1
9986,-6.0,1
9987,-2.0,1
9988,0.0,1
9989,-4.0,1
9990,-4.0,1
9991,0.0,1
9992,-4.0,1
9993,-1.0,1
9994,-4.0,1
9995,-7.0,1
9996,-4.0,1
9997,-4.0,1
9998,-2.0,1
9999,-4.0,1
10000,4.0,0
10001,4.0,0
10002,2.0,0
10003,6.0,0
10004,0.0,0
10005,4.0,0
10006,0.0,0
10007,1.0,0
10008,4.0,0
10009,1.0,0
10010,0.0,0
10011,1.0,0
10012,3.0,0
10013,2.0,0
10014,6.0,0
10015,0.0,0
10016,4.0,0
10017,4.0,0
10018,4.0,0
10019,4.0,0
10020,2.0,0
10021,0.0,0
10022,6.0,0
10023,2.0,0
10024,2.0,0
10025,2.0,0
10026,-2.0,0
10027,2.0,0
10028,2.0,0
10029,4.0,0
10030,4.0,0
10031,0.0,0
10032,-2.0,0
10033,3.0,0
10034,1.0,0
10035,0.0,0
10036,3.0,0
10037,2.0,0
10038,4.0,0
10039,0.0,0
10040,2.0,0
10041,0.0,0
10042,1.0,0
10043,2.0,0
10044,4.0,0
10045,0.0,0
10046,1.0,0
10047,0.0,0
10048,2.0,0
10049,0.0,0
10050,5.0,0
10051,2.0,0
10052,0.0,0
10053,3.0,0
10054,4.0,0
10055,4.0,0
10056,1.0,0
10057,3.0,0
10058,1.0,0
10059,-2.0,0
10060,1.0,0
10061,0.0,0
10062,3.0,0
10063,2.0,0
10064,0.0,0
10065,4.0,0
10066,2.0,0
10067,0.0,0
10068,3.0,0
10069,0.0,0
10070,2.0,0
10071,3.0,0
10072,4.0,0
10073,2.0,0
10074,0.0,0
10075,1.0,0
10076,0.0,0
10077,4.0,0
10078,0.0,0
10079,4.0,0
10080,4.0,0
10081,4.0,0
10082,-2.0,0
10083,6.0,0
10084,4.0,0
10085,0.0,0
10086,2.0,0
10087,-2.0,0
10088,1.0,0
10089,1.0,0
10090,0.0,0
10091,2.0,0
10092,0.0,0
10093,1.0,0
10094,6.0,0
10095,1.0,0
10096,2.0,0
10097,4.0,0
10098,4.0,0
10099,4.0,0
10100,2.0,0
10101,4.0,0
10102,0.0,0
10103,4.0,0
10104,0.0,0
10105,0.0,0
10106,4.0,0
10107,4.0,0
10108,1.0,0
10109,0.0,0
10110,6.0,0
10111,4.0,0
10112,-2.0,0
10113,0.0,0
10114,3.0,0
10115,0.0,0
10116,6.0,0
10117,2.0,0
10118,6.0,0
10119,0.0,0
10120,4.0,0
10121,7.0,0
10122,4.0,0
10123,0.0,0
10124,0.0,0
10125,0.0,0
10126,2.0,0
10127,3.0,0
10128,2.0,0
10129,4.0,0
10130,7.0,0
10131,-2.0,0
10132,0.0,0
10133,-2.0,0
10134,2.0,0
10135,0.0,0
10136,3.0,0
10137,0.0,0
10138,4.0,0
10139,3.0,0
10140,6.0,0
10141,0.0,0
10142,2.0,0
10143,0.0,0
10144,2.0,0
10145,2.0,0
10146,2.0,0
10147,0.0,0
10148,2.0,0
10149,2.0,0
10150,2.0,0
10151,6.0,0
10152,1.0,0
10153,6.0,0
10154,2.0,0
10155,1.0,0
10156,2.0,0
10157,1.0,0
10158,1.0,0
10159,0.0,0
10160,6.0,0
10161,2.0,0
10162,0.0,0
10163,0.0,0
10164,1.0,0
10165,4.0,0
10166,4.0,0
10167,6.0,0
10168,0.0,0
10169,6.0,0
10170,4.0,0
10171,4.0,0
10172,0.0,0
10173,3.0,0
10174,4.0,0
10175,1.0,0
10176,2.0,0
10177,0.0,0
10178,3.0,0
10179,2.0,0
10180,2.0,0
10181,4.0,0
10182,2.0,0
10183,2.0,0
10184,4.0,0
10185,0.0,0
10186,4.0,0
10187,4.0,0
10188,4.0,0
10189,0.0,0
10190,0.0,0
10191,1.0,0
10192,2.0,0
10193,4.0,0
10194,1.0,0
10195,2.0,0
10196,7.0,0
10197,6.0,0
10198,0.0,0
10199,0.0,0
10200,2.0,0
10201,6.0,0
10202,2.0,0
10203,3.0,0
10204,3.0,0
10205,2.0,0
10206,0.0,0
10207,2.0,0
10208,5.0,0
10209,1.0,0
10210,7.0,0
10211,0.0,0
10212,4.0,0
10213,-2.0,0
10214,0.0,0
10215,2.0,0
10216,2.0,0
10217,0.0,0
10218,0.0,0
10219,1.0,0
10220,7.0,0
10221,4.0,0
10222,5.0,0
10223,6.0,0
10224,4.0,0
10225,0.0,0
10226,4.0,0
10227,4.0,0
10228,5.0,0
10229,6.0,0
10230,7.0,0
10231,0.0,0
10232,1.0,0
10233,5.0,0
10234,-2.0,0
10235,2.0,0
10236,4.0,0
10237,6.0,0
10238,0.0,0
10239,2.0,0
10240,3.0,0
10241,0.0,0
10242,2.0,0
10243,2.0,0
10244,0.0,0
10245,3.0,0
10246,2.0,0
10247,1.0,0
10248,2.0,0
10249,4.0,0
10250,4.0,0
10251,2.0,0
10252,4.0,0
10253,-2.0,0
10254,2.0,0
10255,1.0,0
10256,6.0,0
10257,-2.0,0
10258,2.0,0
10259,0.0,0
10260,4.0,0
10261,2.0,0
10262,6.0,0
10263,0.0,0
10264,2.0,0
10265,1.0,0
10266,0.0,0
10267,4.0,0
10268,0.0,0
10269,0.0,0
10270,0.0,0
10271,5.0,0
10272,0.0,0
10273,4.0,0
10274,0.0,0
10275,0.0,0
10276,3.0,0
10277,1.0,0
10278,1.0,0
10279,0.0,0
10280,0.0,0
10281,7.0,0
10282,-2.0,0
10283,4.0,0
10284,1.0,0
10285,4.0,0
10286,0.0,0
10287,3.0,0
10288,4.0,0
10289,4.0,0
10290,2.0,0
10291,3.0,0
10292,2.0,0
10293,0.0,0
10294,4.0,0
10295,0.0,0
10296,4.0,0
10297,6.0,0
10298,-2.0,0
10299,4.0,0
10300,4.0,0
10301,6.0,0
10302,5.0,0
10303,4.0,0
10304,0.0,0
10305,6.0,0
10306,2.0,0
10307,1.0,0
10308,0.0,0
10309,2.0,0
10310,1.0,0
10311,6.0,0
10312,6.0,0
10313,4.0,0
10314,0.0,0
10315,4.0,0
10316,4.0,0
10317,0.0,0
10318,2.0,0
10319,2.0,0
10320,0.0,0
10321,7.0,0
10322,3.0,0
10323,2.0,0
10324,0.0,0
10325,4.0,0
10326,6.0,0
10327,6.0,0
10328,0.0,0
10329,0.0,0
10330,2.0,0
10331,1.0,0
10332,4.0,0
10333,4.0,0
10334,2.0,0
10335,0.0,0
10336,2.0,0
10337,1.0,0
10338,6.0,0
10339,-2.0,0
10340,2.0,0
10341,0.0,0
10342,4.0,0
10343,-2.0,0
10344,2.0,0
10345,0.0,0
10346,2.0,0
10347,0.0,0
10348,1.0,0
10349,3.0,0
10350,4.0,0
10351,0.0,0
10352,2.0,0
10353,0.0,0
10354,6.0,0
10355,1.0,0
10356,0.0,0
10357,-2.0,0
10358,1.0,0
10359,2.0,0
10360,2.0,0
10361,2.0,0
10362,1.0,0
10363,1.0,0
10364,4.0,0
10365,-2.0,0
10366,2.0,0
10367,1.0,0
10368,3.0,0
10369,2.0,0
10370,4.0,0
10371,2.0,0
10372,0.0,0
10373,3.0,0
10374,2.0,0
10375,4.0,0
10376,4.0,0
10377,2.0,0
10378,4.0,0
10379,7.0,0
10380,4.0,0
10381,0.0,0
10382,2.0,0
10383,4.0,0
10384,1.0,0
10385,4.0,0
10386,2.0,0
10387,4.0,0
10388,2.0,0
10389,0.0,0
10390,0.0,0
10391,4.0,0
10392,0.0,0
10393,2.0,0
10394,3.0,0
10395,4.0,0
10396,3.0,0
10397,2.0,0
10398,0.0,0
10399,4.0,0
10400,4.0,0
10401,7.0,0
10402,2.0,0
10403,-2.0,0
10404,0.0,0
10405,5.0,0
10406,4.0,0
10407,1.0,0
10408,0.0,0
10409,7.0,0
10410,0.0,0
10411,4.0,0
10412,3.0,0
10413,2.0,0
10414,2.0,0
10415,1.0,0
10416,2.0,0
10417,2.0,0
10418,2.0,0
10419,0.0,0
10420,7.0,0
10421,3.0,0
10422,-2.0,0
10423,4.0,0
10424,1.0,0
10425,6.0,0
10426,2.0,0
10427,4.0,0
10428,0.0,0
10429,7.0,0
10430,2.0,0
10431,4.0,0
10432,4.0,0
10433,6.0,0
10434,3.0,0
10435,0.0,0
10436,0.0,0
10437,2.0,0
10438,0.0,0
10439,2.0,0
10440,4.0,0
10441,0.0,0
10442,2.0,0
10443,4.0,0
10444,-2.0,0
10445,5.0,0
10446,-2.0,0
10447,0.0,0
10448,-2.0,0
10449,2.0,0
10450,0.0,0
10451,1.0,0
10452,0.0,0
10453,2.0,0
10454,0.0,0
10455,0.0,0
10456,4.0,0
10457,4.0,0
10458,5.0,0
10459,2.0,0
10460,0.0,0
10461,2.0,0
10462,-2.0,0
10463,4.0,0
10464,0.0,0
10465,1.0,0
10466,-2.0,0
10467,6.0,0
10468,4.0,0
10469,-2.0,0
10470,0.0,0
10471,0.0,0
10472,4.0,0
10473,2.0,0
10474,2.0,0
10475,6.0,0
10476,4.0,0
10477,-2.0,0
10478,2.0,0
10479,4.0,0
10480,-2.0,0
10481,1.0,0
10482,4.0,0
10483,0.0,0
10484,0.0,0
10485,0.0,0
10486,0.0,0
10487,1.0,0
10488,5.0,0
10489,6.0,0
10490,2.0,0
10491,2.0,0
10492,1.0,0
10493,4.0,0
10494,1.0,0
10495,1.0,0
10496,0.0,0
10497,0.0,0
10498,4.0,0
10499,0.0,0
10500,1.0,0
10501,2.0,0
10502,4.0,0
10503,2.0,0
10504,0.0,0
10505,1.0,0
10506,-2.0,0
10507,4.0,0
10508,0.0,0
10509,2.0,0
10510,4.0,0
10511,2.0,0
10512,3.0,0
10513,0.0,0
10514,2.0,0
10515,4.0,0
10516,0.0,0
10517,4.0,0
10518,2.0,0
10519,2.0,0
10520,4.0,0
10521,6.0,0
10522,2.0,0
10523,2.0,0
10524,3.0,0
10525,2.0,0
10526,2.0,0
10527,1.0,0
10528,3.0,0
10529,0.0,0
10530,4.0,0
10531,2.0,0
10532,6.0,0
10533,6.0,0
10534,4.0,0
10535,3.0,0
10536,0.0,0
10537,1.0,0
10538,3.0,0
10539,0.0,0
10540,2.0,0
10541,2.0,0
10542,1.0,0
10543,1.0,0
10544,-2.0,0
10545,0.0,0
10546,0.0,0
10547,1.0,0
10548,0.0,0
10549,2.0,0
10550,0.0,0
10551,4.0,0
10552,2.0,0
10553,1.0,0
10554,0.0,0
10555,1.0,0
10556,1.0,0
10557,6.0,0
10558,3.0,0
10559,4.0,0
10560,3.0,0
10561,6.0,0
10562,3.0,0
10563,5.0,0
10564,3.0,0
10565,4.0,0
10566,6.0,0
