,cfr Return Against cfrplus,Order
9690,0,1
9691,-6.0,1
9692,0,1
9693,-7.0,1
9694,-4.0,1
9695,-4.0,1
9696,-4.0,1
9697,2.0,1
9698,0,1
9699,-3.0,1
9700,-2.0,1
9701,0,1
9702,0,1
9703,0,1
9704,-4.0,1
9705,-6.0,1
9706,0,1
9707,-2.0,1
9708,0,1
9709,0,1
9710,-4.0,1
9711,2.0,1
9712,-4.0,1
9713,-2.0,1
9714,-1.0,1
9715,0,1
9716,0,1
9717,-3.0,1
9718,-4.0,1
9719,-4.0,1
9720,-2.0,1
9721,-7.0,1
9722,-3.0,1
9723,-4.0,1
9724,-2.0,1
9725,-6.0,1
9726,-2.0,1
9727,0,1
9728,0,1
9729,-7.0,1
9730,-1.0,1
9731,2.0,1
9732,-2.0,1
9733,-1.0,1
9734,-1.0,1
9735,0,1
9736,-2.0,1
9737,-6.0,1
9738,-6.0,1
9739,-4.0,1
9740,0,1
9741,-6.0,1
9742,0,1
9743,-2.0,1
9744,-2.0,1
9745,0,1
9746,-4.0,1
9747,-4.0,1
9748,-4.0,1
9749,0,1
9750,-3.0,1
9751,-2.0,1
9752,0,1
9753,0,1
9754,-2.0,1
9755,0,1
9756,-2.0,1
9757,-2.0,1
9758,-1.0,1
9759,-2.0,1
9760,0,1
9761,-4.0,1
9762,-4.0,1
9763,0,1
9764,-4.0,1
9765,-1.0,1
9766,-4.0,1
9767,0,1
9768,0,1
9769,-6.0,1
9770,-2.0,1
9771,-4.0,1
9772,0,1
9773,-3.0,1
9774,-3.0,1
9775,-2.0,1
9776,-6.0,1
9777,0,1
9778,-3.0,1
9779,-4.0,1
9780,-4.0,1
9781,-3.0,1
9782,0,1
9783,-2.0,1
9784,-2.0,1
9785,-6.0,1
9786,-6.0,1
9787,-2.0,1
9788,0,1
9789,-4.0,1
9790,-4.0,1
9791,-2.0,1
9792,0,1
9793,0,1
9794,0,1
9795,0,1
9796,0,1
9797,-2.0,1
9798,-4.0,1
9799,0,1
9800,0,1
9801,-2.0,1
9802,-1.0,1
9803,-4.0,1
9804,0,1
9805,-6.0,1
9806,0,1
9807,0,1
9808,0,1
9809,-2.0,1
9810,-4.0,1
9811,-2.0,1
9812,0,1
9813,0,1
9814,2.0,1
9815,-4.0,1
9816,0,1
9817,-2.0,1
9818,-4.0,1
9819,-4.0,1
9820,-7.0,1
9821,-2.0,1
9822,0,1
9823,-4.0,1
9824,-4.0,1
9825,-4.0,1
9826,-3.0,1
9827,-1.0,1
9828,-2.0,1
9829,0,1
9830,-3.0,1
9831,2.0,1
9832,0,1
9833,-4.0,1
9834,-2.0,1
9835,-2.0,1
9836,-3.0,1
9837,-2.0,1
9838,2.0,1
9839,0,1
9840,-4.0,1
9841,0,1
9842,-4.0,1
9843,-2.0,1
9844,-2.0,1
9845,-4.0,1
9846,-5.0,1
9847,0,1
9848,0,1
9849,0,1
9850,-7.0,1
9851,-2.0,1
9852,-3.0,1
9853,-2.0,1
9854,-2.0,1
9855,0,1
9856,-3.0,1
9857,0,1
9858,-2.0,1
9859,-2.0,1
9860,0,1
9861,-1.0,1
9862,-1.0,1
9863,0,1
9864,-4.0,1
9865,-4.0,1
9866,0,1
9867,-4.0,1
9868,-2.0,1
9869,0,1
9870,-4.0,1
9871,-2.0,1
9872,-7.0,1
9873,-3.0,1
9874,-4.0,1
9875,-4.0,1
9876,-7.0,1
9877,-1.0,1
9878,-4.0,1
9879,-6.0,1
9880,-2.0,1
9881,-4.0,1
9882,-4.0,1
9883,-1.0,1
9884,-6.0,1
9885,-3.0,1
9886,-2.0,1
9887,-2.0,1
9888,-4.0,1
9889,2.0,1
9890,0,1
9891,-4.0,1
9892,0,1
9893,-4.0,1
9894,0,1
9895,2.0,1
9896,0,1
9897,-4.0,1
9898,-2.0,1
9899,-4.0,1
9900,-1.0,1
9901,-1.0,1
9902,-1.0,1
9903,-4.0,1
9904,-7.0,1
9905,-4.0,1
9906,0,1
9907,-2.0,1
9908,-4.0,1
9909,-1.0,1
9910,-2.0,1
9911,-2.0,1
9912,0,1
9913,-2.0,1
9914,-2.0,1
9915,-2.0,1
9916,-2.0,1
9917,-7.0,1
9918,-5.0,1
9919,-2.0,1
9920,0,1
9921,-1.0,1
9922,0,1
9923,0,1
9924,-5.0,1
9925,0,1
9926,-1.0,1
9927,0,1
9928,-4.0,1
9929,-5.0,1
9930,0,1
9931,-5.0,1
9932,-4.0,1
9933,-1.0,1
9934,-2.0,1
9935,-4.0,1
9936,-2.0,1
9937,0,1
9938,-2.0,1
9939,-3.0,1
9940,-5.0,1
9941,0,1
9942,-2.0,1
9943,-2.0,1
9944,-2.0,1
9945,-4.0,1
9946,0,1
9947,2.0,1
9948,-5.0,1
9949,-4.0,1
9950,-4.0,1
9951,0,1
9952,0,1
9953,0,1
9954,-2.0,1
9955,0,1
9956,0,1
9957,-4.0,1
9958,-6.0,1
9959,-6.0,1
9960,-2.0,1
9961,0,1
9962,-7.0,1
9963,-1.0,1
9964,-5.0,1
9965,-7.0,1
9966,-4.0,1
9967,-4.0,1
9968,0,1
9969,0,1
9970,-2.0,1
9971,-5.0,1
9972,-2.0,1
9973,-4.0,1
9974,-3.0,1
9975,-2.0,1
9976,-2.0,1
9977,-2.0,1
9978,-6.0,1
9979,0,1
9980,0,1
9981,-5.0,1
9982,0,1
9983,0,1
9984,-3.0,1
9985,-2.0,1
9986,-6.0,1
9987,-2.0,1
9988,-3.0,1
9989,-6.0,1
9990,-1.0,1
9991,-4.0,1
9992,-2.0,1
9993,0,1
9994,-4.0,1
9995,-1.0,1
9996,-4.0,1
9997,-4.0,1
9998,-6.0,1
9999,-2.0,1
10000,2.0,0
10001,6.0,0
10002,4.0,0
10003,0,0
10004,2.0,0
10005,0,0
10006,4.0,0
10007,2.0,0
10008,1.0,0
10009,2.0,0
10010,-2.0,0
10011,0,0
10012,4.0,0
10013,2.0,0
10014,2.0,0
10015,2.0,0
10016,0,0
10017,2.0,0
10018,2.0,0
10019,1.0,0
10020,4.0,0
10021,2.0,0
10022,0,0
10023,2.0,0
10024,3.0,0
10025,2.0,0
10026,2.0,0
10027,0,0
10028,7.0,0
10029,3.0,0
10030,4.0,0
10031,0,0
10032,2.0,0
10033,2.0,0
10034,0,0
10035,2.0,0
10036,0,0
10037,1.0,0
10038,0,0
10039,0,0
10040,0,0
10041,6.0,0
10042,2.0,0
10043,4.0,0
10044,2.0,0
10045,7.0,0
10046,0,0
10047,1.0,0
10048,2.0,0
10049,0,0
10050,2.0,0
10051,2.0,0
10052,2.0,0
10053,6.0,0
10054,2.0,0
10055,2.0,0
10056,0,0
10057,1.0,0
10058,-2.0,0
10059,0,0
10060,0,0
10061,2.0,0
10062,1.0,0
10063,4.0,0
10064,3.0,0
10065,5.0,0
10066,4.0,0
10067,2.0,0
10068,1.0,0
10069,6.0,0
10070,0,0
10071,0,0
10072,0,0
10073,5.0,0
10074,5.0,0
10075,0,0
10076,4.0,0
10077,4.0,0
10078,4.0,0
10079,4.0,0
10080,2.0,0
10081,0,0
10082,0,0
10083,2.0,0
10084,2.0,0
10085,0,0
10086,-2.0,0
10087,3.0,0
10088,4.0,0
10089,4.0,0
10090,0,0
10091,4.0,0
10092,-2.0,0
10093,4.0,0
10094,1.0,0
10095,0,0
10096,6.0,0
10097,4.0,0
10098,0,0
10099,2.0,0
10100,2.0,0
10101,2.0,0
10102,6.0,0
10103,0,0
10104,4.0,0
10105,0,0
10106,0,0
10107,4.0,0
10108,2.0,0
10109,1.0,0
10110,2.0,0
10111,1.0,0
10112,2.0,0
10113,0,0
10114,1.0,0
10115,6.0,0
10116,2.0,0
10117,3.0,0
10118,4.0,0
10119,0,0
10120,0,0
10121,5.0,0
10122,4.0,0
10123,0,0
10124,2.0,0
10125,2.0,0
10126,2.0,0
10127,2.0,0
10128,1.0,0
10129,2.0,0
10130,4.0,0
10131,4.0,0
10132,2.0,0
10133,4.0,0
10134,3.0,0
10135,6.0,0
10136,0,0
10137,3.0,0
10138,1.0,0
10139,2.0,0
10140,7.0,0
10141,2.0,0
10142,0,0
10143,0,0
10144,3.0,0
10145,3.0,0
10146,2.0,0
10147,2.0,0
10148,4.0,0
10149,0,0
10150,0,0
10151,1.0,0
10152,4.0,0
10153,4.0,0
10154,4.0,0
10155,0,0
10156,0,0
10157,2.0,0
10158,1.0,0
10159,2.0,0
10160,6.0,0
10161,0,0
10162,3.0,0
10163,2.0,0
10164,2.0,0
10165,2.0,0
10166,4.0,0
10167,0,0
10168,4.0,0
10169,0,0
10170,2.0,0
10171,4.0,0
10172,2.0,0
10173,2.0,0
10174,0,0
10175,5.0,0
10176,0,0
10177,0,0
10178,1.0,0
10179,2.0,0
10180,2.0,0
10181,4.0,0
10182,0,0
10183,0,0
10184,6.0,0
10185,2.0,0
10186,3.0,0
10187,1.0,0
10188,2.0,0
10189,0,0
10190,1.0,0
10191,2.0,0
10192,2.0,0
10193,3.0,0
10194,2.0,0
10195,6.0,0
10196,6.0,0
10197,1.0,0
10198,0,0
10199,4.0,0
10200,3.0,0
10201,2.0,0
10202,4.0,0
10203,4.0,0
10204,4.0,0
10205,2.0,0
10206,4.0,0
10207,6.0,0
10208,3.0,0
10209,0,0
10210,4.0,0
10211,0,0
10212,4.0,0
10213,0,0
10214,2.0,0
10215,2.0,0
10216,6.0,0
10217,4.0,0
10218,0,0
10219,1.0,0
10220,2.0,0
10221,6.0,0
10222,2.0,0
10223,3.0,0
10224,3.0,0
10225,-2.0,0
10226,4.0,0
10227,3.0,0
10228,4.0,0
10229,5.0,0
10230,0,0
10231,2.0,0
10232,-2.0,0
10233,6.0,0
10234,2.0,0
10235,1.0,0
10236,4.0,0
10237,2.0,0
10238,4.0,0
10239,0,0
10240,4.0,0
10241,0,0
10242,4.0,0
10243,1.0,0
10244,4.0,0
10245,7.0,0
10246,1.0,0
10247,0,0
10248,0,0
10249,0,0
10250,4.0,0
10251,2.0,0
10252,4.0,0
10253,4.0,0
10254,0,0
10255,4.0,0
10256,4.0,0
10257,0,0
10258,2.0,0
10259,4.0,0
10260,2.0,0
10261,5.0,0
10262,2.0,0
10263,2.0,0
10264,0,0
10265,2.0,0
10266,2.0,0
10267,6.0,0
10268,5.0,0
10269,6.0,0
10270,2.0,0
10271,4.0,0
10272,4.0,0
10273,0,0
10274,1.0,0
10275,-2.0,0
10276,1.0,0
10277,2.0,0
10278,4.0,0
10279,1.0,0
10280,1.0,0
10281,4.0,0
10282,4.0,0
10283,2.0,0
10284,3.0,0
10285,1.0,0
10286,3.0,0
10287,7.0,0
10288,2.0,0
10289,2.0,0
10290,4.0,0
10291,3.0,0
10292,4.0,0
10293,0,0
10294,2.0,0
10295,2.0,0
10296,1.0,0
10297,2.0,0
10298,0,0
10299,5.0,0
10300,0,0
10301,7.0,0
10302,4.0,0
10303,6.0,0
10304,5.0,0
10305,3.0,0
10306,2.0,0
10307,4.0,0
10308,2.0,0
10309,2.0,0
10310,2.0,0
10311,1.0,0
10312,4.0,0
10313,6.0,0
10314,4.0,0
10315,0,0
10316,1.0,0
10317,0,0
10318,0,0
10319,2.0,0
10320,2.0,0
10321,3.0,0
10322,4.0,0
10323,0,0
10324,2.0,0
10325,2.0,0
10326,4.0,0
10327,3.0,0
10328,6.0,0
10329,4.0,0
10330,2.0,0
10331,6.0,0
10332,2.0,0
10333,2.0,0
10334,0,0
10335,4.0,0
10336,4.0,0
10337,2.0,0
10338,3.0,0
10339,4.0,0
10340,4.0,0
10341,2.0,0
10342,6.0,0
10343,0,0
10344,2.0,0
10345,2.0,0
10346,0,0
10347,4.0,0
10348,0,0
10349,-2.0,0
10350,3.0,0
10351,0,0
10352,6.0,0
10353,2.0,0
10354,0,0
10355,2.0,0
10356,2.0,0
10357,0,0
10358,0,0
10359,3.0,0
10360,4.0,0
10361,4.0,0
10362,1.0,0
10363,3.0,0
10364,4.0,0
10365,2.0,0
10366,4.0,0
10367,4.0,0
10368,1.0,0
10369,4.0,0
10370,0,0
10371,4.0,0
10372,4.0,0
10373,1.0,0
10374,0,0
10375,0,0
10376,2.0,0
10377,-2.0,0
10378,3.0,0
10379,1.0,0
10380,0,0
10381,4.0,0
10382,6.0,0
10383,1.0,0
10384,4.0,0
10385,4.0,0
10386,6.0,0
10387,0,0
10388,0,0
10389,0,0
10390,6.0,0
10391,-2.0,0
10392,0,0
10393,1.0,0
10394,3.0,0
10395,4.0,0
10396,3.0,0
10397,0,0
10398,0,0
10399,3.0,0
10400,4.0,0
10401,0,0
10402,4.0,0
10403,1.0,0
10404,2.0,0
10405,4.0,0
10406,0,0
10407,4.0,0
10408,2.0,0
10409,1.0,0
10410,0,0
10411,2.0,0
10412,2.0,0
10413,4.0,0
10414,1.0,0
10415,3.0,0
10416,2.0,0
10417,2.0,0
10418,2.0,0
10419,4.0,0
10420,4.0,0
10421,4.0,0
10422,1.0,0
10423,0,0
10424,4.0,0
10425,1.0,0
10426,4.0,0
10427,2.0,0
10428,4.0,0
10429,0,0
10430,2.0,0
10431,4.0,0
10432,1.0,0
10433,2.0,0
10434,0,0
10435,5.0,0
10436,4.0,0
10437,4.0,0
10438,0,0
10439,0,0
10440,1.0,0
10441,4.0,0
10442,-2.0,0
10443,1.0,0
10444,4.0,0
10445,5.0,0
10446,0,0
10447,0,0
10448,-2.0,0
10449,2.0,0
10450,4.0,0
10451,6.0,0
10452,2.0,0
10453,0,0
10454,0,0
10455,4.0,0
10456,6.0,0
10457,1.0,0
10458,0,0
10459,3.0,0
10460,4.0,0
10461,4.0,0
10462,2.0,0
10463,2.0,0
10464,4.0,0
10465,1.0,0
10466,1.0,0
10467,1.0,0
10468,2.0,0
10469,2.0,0
10470,1.0,0
10471,1.0,0
10472,0,0
10473,1.0,0
10474,0,0
10475,3.0,0
10476,2.0,0
10477,2.0,0
10478,0,0
10479,2.0,0
10480,0,0
10481,0,0
10482,6.0,0
10483,2.0,0
10484,2.0,0
10485,-2.0,0
10486,0,0
10487,-2.0,0
10488,2.0,0
10489,4.0,0
10490,-2.0,0
10491,1.0,0
10492,7.0,0
10493,4.0,0
10494,2.0,0
10495,2.0,0
10496,6.0,0
10497,6.0,0
10498,4.0,0
10499,0,0
10500,4.0,0
10501,2.0,0
10502,0,0
10503,2.0,0
10504,4.0,0
10505,1.0,0
10506,2.0,0
10507,2.0,0
10508,4.0,0
10509,4.0,0
10510,4.0,0
10511,7.0,0
10512,3.0,0
10513,3.0,0
10514,3.0,0
10515,1.0,0
10516,0,0
10517,2.0,0
10518,2.0,0
10519,3.0,0
10520,3.0,0
10521,0,0
10522,4.0,0
10523,0,0
10524,3.0,0
10525,-2.0,0
10526,1.0,0
10527,1.0,0
10528,2.0,0
10529,4.0,0
10530,4.0,0
10531,2.0,0
10532,2.0,0
10533,4.0,0
10534,2.0,0
10535,2.0,0
10536,5.0,0
10537,0,0
10538,4.0,0
10539,2.0,0
10540,0,0
10541,6.0,0
10542,2.0,0
10543,0,0
10544,1.0,0
10545,4.0,0
10546,3.0,0
10547,3.0,0
10548,4.0,0
10549,0,0
10550,4.0,0
10551,-2.0,0
10552,0,0
10553,0,0
10554,4.0,0
10555,0,0
10556,4.0,0
10557,4.0,0
10558,4.0,0
10559,1.0,0
10560,0,0
10561,0,0
10562,-2.0,0
10563,0,0
10564,3.0,0
10565,2.0,0
10566,0,0
10567,2.0,0
10568,0,0
10569,3.0,0
10570,4.0,0
10571,2.0,0
10572,7.0,0
10573,2.0,0
10574,2.0,0
10575,4.0,0
10576,1.0,0
10577,-2.0,0
10578,0,0
10579,7.0,0
10580,6.0,0
10581,5.0,0
10582,2.0,0
10583,1.0,0
10584,0,0
10585,1.0,0
10586,4.0,0
10587,4.0,0
10588,7.0,0
10589,3.0,0
10590,3.0,0
10591,3.0,0
10592,4.0,0
10593,2.0,0
10594,2.0,0
10595,2.0,0
10596,4.0,0
10597,4.0,0
10598,4.0,0
10599,0,0
10600,2.0,0
10601,3.0,0
10602,0,0
10603,4.0,0
10604,2.0,0
10605,1.0,0
10606,2.0,0
10607,4.0,0
10608,4.0,0
10609,4.0,0
10610,1.0,0
10611,0,0
10612,2.0,0
10613,0,0
10614,0,0
10615,2.0,0
10616,2.0,0
10617,4.0,0
10618,4.0,0
10619,6.0,0
10620,4.0,0
10621,2.0,0
10622,4.0,0
10623,3.0,0
10624,2.0,0
10625,3.0,0
10626,4.0,0
10627,4.0,0
10628,1.0,0
10629,0,0
10630,7.0,0
10631,0,0
10632,0,0
10633,5.0,0
10634,2.0,0
10635,0,0
10636,0,0
10637,0,0
10638,4.0,0
10639,4.0,0
10640,2.0,0
10641,3.0,0
10642,2.0,0
10643,0,0
10644,0,0
10645,2.0,0
10646,0,0
10647,1.0,0
10648,2.0,0
10649,1.0,0
10650,1.0,0
10651,6.0,0
10652,2.0,0
10653,3.0,0
10654,4.0,0
10655,2.0,0
10656,3.0,0
10657,0,0
10658,4.0,0
10659,0,0
10660,3.0,0
10661,3.0,0
10662,4.0,0
10663,0,0
10664,0,0
10665,6.0,0
10666,6.0,0
10667,3.0,0
10668,0,0
10669,2.0,0
10670,2.0,0
10671,2.0,0
10672,2.0,0
10673,0,0
10674,2.0,0
10675,3.0,0
10676,2.0,0
10677,5.0,0
10678,2.0,0
10679,3.0,0
10680,0,0
10681,-2.0,0
10682,2.0,0
10683,4.0,0
10684,7.0,0
10685,0,0
10686,2.0,0
10687,-2.0,0
10688,3.0,0
10689,0,0
10690,4.0,0
10691,1.0,0
10692,1.0,0
10693,4.0,0
10694,0,0
10695,4.0,0
10696,4.0,0
10697,3.0,0
10698,2.0,0
10699,1.0,0
10700,2.0,0
10701,4.0,0
10702,2.0,0
10703,4.0,0
10704,0,0
10705,0,0
10706,2.0,0
10707,5.0,0
10708,0,0
10709,2.0,0
10710,0,0
10711,2.0,0
10712,0,0
10713,1.0,0
10714,2.0,0
10715,2.0,0
10716,2.0,0
10717,2.0,0
10718,0,0
10719,2.0,0
10720,5.0,0
10721,6.0,0
10722,2.0,0
10723,0,0
10724,1.0,0
10725,0,0
10726,7.0,0
10727,6.0,0
10728,1.0,0
10729,2.0,0
10730,4.0,0
10731,4.0,0
10732,-2.0,0
10733,1.0,0
10734,4.0,0
10735,2.0,0
10736,2.0,0
10737,0,0
10738,2.0,0
10739,2.0,0
10740,4.0,0
10741,4.0,0
10742,2.0,0
10743,1.0,0
10744,2.0,0
10745,6.0,0
10746,6.0,0
10747,3.0,0
10748,0,0
10749,0,0
10750,2.0,0
10751,0,0
10752,2.0,0
10753,5.0,0
10754,2.0,0
10755,0,0
10756,2.0,0
10757,4.0,0
10758,3.0,0
10759,4.0,0
10760,6.0,0
10761,2.0,0
10762,5.0,0
10763,1.0,0
10764,2.0,0
10765,3.0,0
10766,0,0
10767,0,0
10768,4.0,0
10769,4.0,0
10770,5.0,0
10771,0,0
10772,0,0
10773,4.0,0
10774,0,0
10775,6.0,0
10776,4.0,0
10777,0,0
10778,0,0
10779,5.0,0
10780,2.0,0
10781,0,0
10782,0,0
10783,1.0,0
10784,5.0,0
10785,2.0,0
10786,2.0,0
10787,5.0,0
10788,2.0,0
10789,3.0,0
10790,1.0,0
10791,0,0
10792,2.0,0
10793,2.0,0
10794,2.0,0
10795,2.0,0
10796,0,0
10797,0,0
10798,2.0,0
10799,4.0,0
10800,2.0,0
10801,2.0,0
10802,4.0,0
10803,0,0
10804,0,0
10805,1.0,0
10806,4.0,0
10807,1.0,0
10808,7.0,0
10809,6.0,0
10810,-2.0,0
10811,2.0,0
10812,0,0
10813,3.0,0
10814,2.0,0
10815,4.0,0
10816,2.0,0
10817,1.0,0
10818,0,0
10819,4.0,0
10820,2.0,0
10821,4.0,0
10822,3.0,0
10823,4.0,0
10824,4.0,0
10825,1.0,0
10826,4.0,0
10827,4.0,0
10828,0,0
10829,5.0,0
10830,0,0
10831,1.0,0
10832,6.0,0
10833,-2.0,0
10834,4.0,0
10835,4.0,0
10836,6.0,0
10837,2.0,0
10838,0,0
10839,2.0,0
10840,4.0,0
10841,2.0,0
10842,2.0,0
10843,2.0,0
10844,1.0,0
10845,0,0
10846,4.0,0
10847,2.0,0
10848,0,0
10849,2.0,0
10850,2.0,0
10851,-2.0,0
10852,4.0,0
10853,2.0,0
10854,-2.0,0
10855,4.0,0
10856,4.0,0
10857,6.0,0
10858,0,0
10859,2.0,0
10860,4.0,0
10861,3.0,0
10862,6.0,0
10863,6.0,0
10864,5.0,0
10865,3.0,0
10866,1.0,0
10867,0,0
10868,4.0,0
10869,0,0
10870,2.0,0
10871,4.0,0
10872,2.0,0
10873,4.0,0
10874,0,0
10875,2.0,0
10876,4.0,0
10877,2.0,0
10878,0,0
10879,0,0
10880,2.0,0
10881,2.0,0
10882,4.0,0
10883,5.0,0
10884,4.0,0
10885,2.0,0
10886,0,0
10887,0,0
10888,6.0,0
10889,5.0,0
10890,0,0
10891,-2.0,0
10892,2.0,0
10893,4.0,0
10894,0,0
10895,1.0,0
10896,0,0
10897,2.0,0
10898,4.0,0
10899,3.0,0
10900,0,0
10901,1.0,0
10902,2.0,0
10903,0,0
10904,1.0,0
10905,4.0,0
10906,3.0,0
10907,0,0
10908,2.0,0
10909,4.0,0
10910,4.0,0
10911,4.0,0
10912,2.0,0
10913,7.0,0
10914,0,0
10915,4.0,0
10916,0,0
10917,1.0,0
10918,4.0,0
10919,1.0,0
10920,2.0,0
10921,6.0,0
10922,6.0,0
10923,4.0,0
10924,2.0,0
10925,1.0,0
10926,2.0,0
10927,2.0,0
10928,2.0,0
10929,4.0,0
10930,4.0,0
10931,1.0,0
10932,4.0,0
10933,2.0,0
10934,4.0,0
10935,0,0
10936,1.0,0
10937,2.0,0
10938,2.0,0
10939,2.0,0
10940,-2.0,0
10941,0,0
10942,1.0,0
10943,1.0,0
10944,0,0
10945,4.0,0
10946,0,0
10947,0,0
10948,2.0,0
10949,2.0,0
10950,2.0,0
10951,2.0,0
10952,2.0,0
10953,1.0,0
10954,3.0,0
10955,3.0,0
10956,6.0,0
10957,2.0,0
10958,4.0,0
10959,2.0,0
10960,2.0,0
10961,3.0,0
10962,4.0,0
10963,2.0,0
10964,6.0,0
10965,2.0,0
10966,4.0,0
10967,4.0,0
10968,4.0,0
10969,4.0,0
10970,4.0,0
10971,0,0
10972,3.0,0
10973,4.0,0
10974,-2.0,0
10975,0,0
10976,1.0,0
10977,0,0
10978,-2.0,0
10979,2.0,0
10980,2.0,0
10981,3.0,0
10982,3.0,0
10983,0,0
10984,2.0,0
10985,1.0,0
10986,1.0,0
10987,4.0,0
10988,0,0
10989,6.0,0
10990,0,0
10991,2.0,0
10992,2.0,0
10993,2.0,0
10994,6.0,0
10995,0,0
10996,-2.0,0
10997,1.0,0
10998,6.0,0
10999,1.0,0
11000,-1.0,1
11001,0,1
11002,0,1
11003,0,1
11004,-1.0,1
11005,0,1
11006,-1.0,1
11007,-2.0,1
11008,-2.0,1
11009,0,1
11010,-2.0,1
11011,-2.0,1
11012,-7.0,1
11013,-2.0,1
11014,-2.0,1
11015,-4.0,1
11016,-4.0,1
11017,-2.0,1
11018,0,1
11019,-1.0,1
11020,-4.0,1
11021,-2.0,1
11022,-2.0,1
11023,2.0,1
11024,2.0,1
11025,-4.0,1
11026,-6.0,1
11027,-7.0,1
11028,0,1
11029,0,1
11030,-2.0,1
11031,-5.0,1
11032,-3.0,1
11033,-1.0,1
11034,-4.0,1
11035,0,1
11036,-4.0,1
11037,0,1
11038,0,1
11039,-2.0,1
11040,-1.0,1
11041,-2.0,1
11042,-2.0,1
11043,-4.0,1
11044,-2.0,1
11045,-2.0,1
11046,-2.0,1
11047,-3.0,1
11048,-3.0,1
11049,-2.0,1
11050,-4.0,1
11051,-6.0,1
11052,-2.0,1
11053,-2.0,1
11054,2.0,1
11055,0,1
11056,-2.0,1
11057,0,1
11058,-2.0,1
11059,-6.0,1
11060,-2.0,1
11061,-3.0,1
11062,-2.0,1
11063,-2.0,1
11064,-5.0,1
11065,0,1
11066,2.0,1
11067,0,1
11068,-4.0,1
11069,0,1
11070,-4.0,1
11071,-2.0,1
11072,-1.0,1
11073,-4.0,1
11074,0,1
11075,0,1
11076,0,1
11077,-2.0,1
11078,0,1
11079,-4.0,1
11080,-7.0,1
11081,-4.0,1
11082,0,1
11083,-2.0,1
11084,-2.0,1
11085,-2.0,1
11086,-4.0,1
11087,-1.0,1
11088,-6.0,1
11089,0,1
11090,-4.0,1
11091,0,1
11092,-1.0,1
11093,0,1
11094,-2.0,1
11095,-3.0,1
11096,-4.0,1
11097,-6.0,1
11098,0,1
11099,0,1
11100,-2.0,1
11101,-2.0,1
11102,-1.0,1
11103,-1.0,1
11104,-2.0,1
11105,0,1
11106,-4.0,1
11107,-1.0,1
11108,0,1
11109,-4.0,1
11110,-2.0,1
11111,2.0,1
11112,-1.0,1
11113,-1.0,1
11114,0,1
11115,-2.0,1
11116,-2.0,1
11117,0,1
11118,-6.0,1
11119,-4.0,1
11120,-4.0,1
11121,-2.0,1
11122,-2.0,1
11123,-7.0,1
11124,-2.0,1
11125,-2.0,1
11126,-7.0,1
11127,-6.0,1
11128,-1.0,1
11129,-4.0,1
11130,-4.0,1
11131,-5.0,1
11132,0,1
11133,-4.0,1
11134,-2.0,1
11135,-4.0,1
11136,-7.0,1
11137,-4.0,1
11138,-4.0,1
11139,-1.0,1
11140,-4.0,1
11141,0,1
11142,-2.0,1
11143,-2.0,1
11144,2.0,1
11145,-1.0,1
11146,-1.0,1
11147,-2.0,1
11148,-6.0,1
11149,-3.0,1
11150,-4.0,1
11151,-1.0,1
11152,-4.0,1
11153,-4.0,1
11154,0,1
11155,0,1
11156,-2.0,1
11157,-4.0,1
11158,0,1
11159,-3.0,1
11160,-2.0,1
11161,-1.0,1
11162,0,1
11163,0,1
11164,-2.0,1
11165,-6.0,1
11166,-4.0,1
11167,-4.0,1
11168,0,1
11169,-4.0,1
11170,-2.0,1
11171,-2.0,1
11172,-4.0,1
11173,-2.0,1
11174,2.0,1
11175,0,1
11176,-4.0,1
11177,0,1
11178,0,1
11179,-2.0,1
11180,0,1
11181,-2.0,1
11182,-6.0,1
11183,-1.0,1
11184,-5.0,1
11185,0,1
11186,-1.0,1
11187,-1.0,1
11188,-2.0,1
11189,-2.0,1
11190,2.0,1
11191,-2.0,1
11192,-2.0,1
11193,-5.0,1
11194,-2.0,1
11195,-2.0,1
11196,-2.0,1
11197,-1.0,1
11198,-6.0,1
11199,-7.0,1
11200,-4.0,1
11201,-2.0,1
11202,0,1
11203,-3.0,1
11204,-6.0,1
11205,-4.0,1
11206,-5.0,1
11207,-4.0,1
11208,0,1
11209,-4.0,1
11210,-2.0,1
11211,2.0,1
11212,-2.0,1
11213,-4.0,1
11214,-1.0,1
11215,-2.0,1
11216,-6.0,1
11217,-2.0,1
11218,-6.0,1
11219,0,1
11220,0,1
11221,-2.0,1
11222,0,1
11223,-2.0,1
11224,-2.0,1
11225,-1.0,1
11226,-3.0,1
11227,-2.0,1
11228,0,1
11229,-4.0,1
11230,0,1
11231,-4.0,1
11232,-7.0,1
11233,-4.0,1
11234,-7.0,1
11235,-1.0,1
11236,-2.0,1
11237,-1.0,1
11238,-4.0,1
11239,-4.0,1
11240,0,1
11241,0,1
11242,-2.0,1
11243,-2.0,1
11244,-3.0,1
11245,-2.0,1
11246,-3.0,1
11247,-2.0,1
11248,0,1
11249,-2.0,1
11250,-2.0,1
11251,-4.0,1
11252,-4.0,1
11253,-2.0,1
11254,-2.0,1
11255,0,1
11256,-1.0,1
11257,-1.0,1
11258,-5.0,1
11259,-4.0,1
11260,-4.0,1
11261,0,1
11262,-3.0,1
11263,-6.0,1
11264,-4.0,1
11265,0,1
11266,-2.0,1
11267,-2.0,1
11268,2.0,1
11269,0,1
11270,-2.0,1
11271,0,1
